"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"hsa05022","hsa05022","Pathways of neurodegeneration - multiple diseases",478,0.352702235024854,1.1237280699582,0.10989010989011,0.266572407417478,0.203926260264288,6757,"tags=27%, list=18%, signal=23%","OPTN/SQSTM1/TNF/NFKB1/UBA7/FAS/NOX1/UBE2L6/GPX2/ATXN1/WNT10B/NDUFB4/APP/MAP3K10/FZD7/KLC4/PINK1/ITPR2/KIF5B/CSF1/DAXX/NDUFV2/BID/CASP8/CASP7/MAP1LC3B/TRAF2/ATXN2L/WNT5A/BAX/RB1CC1/ATG2A/GPX3/ULK1/PRKN/CHMP2B/ZFYVE1/RAB39B/MAP2K3/ITPR1/RELA/DDIT3/FUS/TANK/NRAS/DNALI1/MCU/FZD9/DCTN1/MAP1LC3B2/TNFRSF1A/RAC1/PIK3C3/CAPN1/PSMA3/COX6C/DNAH1/LRP6/FZD3/NDUFA13/BECN1/NDUFB9/CALML6/SEM1/COX4I1/RAB1A/GSK3B/PSMD4/ACTR10/ERN1/COX7A2/KLC1/PSMB6/SLC25A6/NDUFA4L2/NRBF2/ATG14/CTNNB1/ATG2B/DLG4/CHRM1/MAPK10/CSNK1A1L/ADRM1/CAPN2/NDUFA3/DNAH10/PSMB3/PSMC4/ATF6/CCS/XBP1/RAB5A/MAPK3/PSMB7/MAP2K2/PSMB2/DCTN2/PSMB4/NDUFB7/UBE2G2/AMBRA1/PTGS2/PSMB1/ATG13/FRAT1/ATP5MC2/CSNK2A2/NDUFS6/PSMA1/ACTR1A/NDUFB2/ND3/DNAH17/DVL3/UBE2J2/DCTN4/COX7A1/PSMC6/TPTEP2-CSNK1E/NDUFV1/CSNK1E/NDUFS5/PSMA5/PSMD14/PSMD7/CALM2/TBK1/ATXN3/PSMD3/TUBB8"
"hsa04920","hsa04920","Adipocytokine signaling pathway",70,0.482767684886661,1.23456257771194,0.116129032258065,0.279359350327092,0.213708193334679,4333,"tags=26%, list=12%, signal=23%","TNF/NFKB1/NFKBIA/ACSL5/NFKBIE/NFKBIB/PRKAA1/TRAF2/IKBKG/PRKAB1/CPT1B/IKBKB/RELA/TNFRSF1A/PRKAA2/TRADD/STAT3/RXRB"
"hsa00670","hsa00670","One carbon pool by folate",38,-0.566163655010569,-1.29776180984609,0.117757009345794,0.280555158105595,0.214622978966948,4594,"tags=39%, list=12%, signal=35%","BHMT/GART/MTHFD1L/GLDC/CTH/MTHFS/MTR/ST20-MTHFS/MTHFD1/GCSH/SHMT1/MTHFD2/GNMT/TYMS/DHFR"
"hsa04012","hsa04012","ErbB signaling pathway",86,0.460737522006501,1.2277879155011,0.118257261410788,0.280555158105595,0.214622978966948,5319,"tags=35%, list=14%, signal=30%","CDKN1A/PIK3R3/P3R3URF-PIK3R3/SHC2/PAK2/TGFA/HBEGF/EGF/JUN/ERBB2/STAT5A/CBLB/GAB1/PTK2/NRAS/PLCG2/NCK2/SOS2/PAK1/CDKN1B/SHC3/GSK3B/BTC/SHC1/PIK3CD/MAPK10/MAP2K4/GRB2/MAPK3/MAP2K2"
"hsa04614","hsa04614","Renin-angiotensin system",23,-0.638260427427264,-1.33596539851713,0.121442125237192,0.286137610147904,0.218893520614981,2453,"tags=26%, list=7%, signal=24%","PREP/ANPEP/THOP1/KLK1/LNPEP/KLK2"
"hsa05222","hsa05222","Small cell lung cancer",93,0.453965200876516,1.22398815550378,0.123203285420945,0.288312450236768,0.220557259973048,2985,"tags=27%, list=8%, signal=25%","BIRC3/NFKB1/NFKBIA/LAMB3/GADD45G/CDKN1A/PIK3R3/P3R3URF-PIK3R3/TP53/CDKN2B/TRAF3/ITGAV/ITGA3/TRAF2/BAX/IKBKG/PTK2/IKBKB/RELA/TRAF4/BIRC2/LAMB2/LAMA5/ZBTB17/PTEN"
"hsa00562","hsa00562","Inositol phosphate metabolism",73,-0.476101404851826,-1.22333920478353,0.128014842300557,0.297548011833726,0.227622408073536,6443,"tags=41%, list=17%, signal=34%","ITPKB/IPMK/MTMR1/PLCB1/ITPK1/TPI1/SACM1L/PLCD4/MTMR8/PI4KA/PIP5KL1/MTMR6/IPPK/INPP5A/ITPKA/PIK3C2B/OCRL/PLCD3/ALDH6A1/PIP5K1A/ISYNA1/PLCB3/PLCH2/PIK3CB/INPP5F/MTM1/PI4K2B/SYNJ1/IMPA2/INPP4B"
"hsa00510","hsa00510","N-Glycan biosynthesis",53,0.49691206632902,1.23875254707467,0.135983263598326,0.313947937435062,0.240168250791816,5851,"tags=25%, list=16%, signal=21%","MAN1A1/SRD5A3/FUT8/MGAT5/MGAT4B/ST6GAL1/MAN1A2/MOGS/MGAT4A/MAN2A2/DDOST/B4GALT3/ALG13"
"hsa04964","hsa04964","Proximal tubule bicarbonate reclamation",23,-0.618056829560424,-1.29367653567089,0.138519924098672,0.316968892820286,0.242479263173413,2246,"tags=39%, list=6%, signal=37%","PCK2/ATP1A3/FXYD2/SLC25A10/GLS/SLC4A4/GLUD2/CA2/GLUD1"
"hsa01210","hsa01210","2-Oxocarboxylic acid metabolism",33,-0.571234755147367,-1.27070630145772,0.140977443609023,0.316968892820286,0.242479263173413,8182,"tags=58%, list=22%, signal=45%","BCAT1/OGDHL/ACY1/PDHA1/CS/ABHD14A-ACY1/PDHB/GOT2/DBT/BCKDHB/DLST/DHTKD1/IDH3A/GOT1/DLAT/GPT2/IDH2/IDH1/AADAT"
"hsa00330","hsa00330","Arginine and proline metabolism",50,-0.5090148359255,-1.22947099031519,0.140417457305503,0.316968892820286,0.242479263173413,3826,"tags=34%, list=10%, signal=31%","CARNS1/ALDH18A1/PYCR1/ALDH1B1/ODC1/MAOB/GOT1/OAT/SMS/PYCR3/CKMT1A/MAOA/CKMT1B/CKB/ALDH4A1/GAMT/ARG2"
"hsa00480","hsa00480","Glutathione metabolism",58,-0.497362892323672,-1.22355464475962,0.140926640926641,0.316968892820286,0.242479263173413,4145,"tags=41%, list=11%, signal=37%","SRM/HPGDS/GSTO1/LOC102724197/ANPEP/PRDX6/GSTA5/GGCT/GPX8/ODC1/TXNDC12/GSTA2/GSTA1/SMS/IDH2/GSR/GSTP1/CHAC2/GGT1/RRM1/IDH1/GSTT2B/GSTT2/RRM2"
"hsa04936","hsa04936","Alcoholic liver disease",142,0.41503708821157,1.17205937084633,0.146288209606987,0.326773663018204,0.249979852370108,4788,"tags=24%, list=13%, signal=21%","TNF/NFKB1/NFKBIA/IKBKE/PRKAA1/FAS/FOXO3/CXCL8/TRAF3/LEF1/TCF7L2/TICAM1/CASP8/LPIN3/IRF3/IKBKG/TAB3/PRKAB1/CPT1B/MAP2K3/IKBKB/RELA/LY96/TNFRSF1A/PRKAA2/TRADD/GSK3B/IL12A/ACADVL/CTNNB1/IL17RC/TAB2/MAPK10/MAP2K4"
"hsa05216","hsa05216","Thyroid cancer",37,0.522319006299818,1.21922466533205,0.155650319829424,0.345443290460142,0.264262003105984,5903,"tags=38%, list=16%, signal=32%","GADD45G/CDKN1A/TP53/LEF1/TCF7L2/BAX/NRAS/TFG/RXRB/CTNNB1/MAPK3/MAP2K2/TPR/DDB2"
"hsa04218","hsa04218","Cellular senescence",157,0.40427482373776,1.16375075425642,0.162337662337662,0.357975357975358,0.273848958059484,2997,"tags=24%, list=8%, signal=22%","SQSTM1/NFKB1/GADD45G/IGFBP3/HLA-A/HLA-B/CDKN1A/HLA-C/FOXO3/PIK3R3/P3R3URF-PIK3R3/RRAS/ZFP36L1/HLA-E/TP53/CDKN2B/CXCL8/MAPKAPK2/TRAF3IP2/ITPR2/HLA-F/MDM2/RBL2/TSC1/SMAD3/CDKN2A/HLA-G/MAP2K3/ITPR1/RASSF5/LIN37/RELA/NRAS/MCU/NFATC1/PTEN/MRAS"
"hsa05416","hsa05416","Viral myocarditis",68,0.469825438787654,1.19682872114484,0.163440860215054,0.358112458050818,0.273953838778166,4039,"tags=22%, list=11%, signal=20%","HLA-A/HLA-B/HLA-DQB1/HLA-C/HLA-E/HLA-F/BID/DTNA/HLA-DQB2/CASP8/HLA-DRA/HLA-G/RAC1/EIF4G3/ACTG1"
"hsa05310","hsa05310","Asthma",30,0.547864888807333,1.23393143982502,0.165631469979296,0.358549787395326,0.27428839305028,2098,"tags=13%, list=6%, signal=13%","TNF/HLA-DQB1/HLA-DQB2/HLA-DRA"
"hsa04724","hsa04724","Glutamatergic synapse",116,-0.416122755064136,-1.15101182161762,0.165725047080979,0.358549787395326,0.27428839305028,3233,"tags=18%, list=9%, signal=17%","ADCY1/PLA2G4F/PRKCA/GNB5/GNG11/PLCB3/GNG10/SHANK3/ADCY3/SLC1A3/PPP3CB/GNAQ/PLA2G4E/GLS/GNG13/GRK2/GNB3/GRIN1/HOMER2/GNB4/GRIN3A"
"hsa05207","hsa05207","Chemical carcinogenesis - receptor activation",214,0.377056106992673,1.12699015452227,0.168803418803419,0.36292735042735,0.277637201979307,3011,"tags=18%, list=8%, signal=16%","UGT2B10/NFKB1/UGT2B15/IKBKE/UGT2B17/UGT2B11/PIK3R3/P3R3URF-PIK3R3/UGT2B7/CREB3/MIRLET7I/EGF/KLF4/JUN/UGT1A3/UGT1A10/MIR29B2/STAT5A/UGT1A4/ARNT/UGT1A8/UGT1A9/UGT1A7/UGT1A5/UGT1A6/EPHX1/ATF6B/UGT1A1/GSTA4/MIR29C/NOTCH2/AHR/CREB5/RELA/NRAS/MGST1/VEGFA/PRKACB"
"hsa00900","hsa00900","Terpenoid backbone biosynthesis",23,-0.603769355433844,-1.26377091996124,0.170777988614801,0.364892099897463,0.279140223299772,3955,"tags=43%, list=11%, signal=39%","NUS1/FNTB/MVK/HMGCS1/PCYOX1/ACAT2/PDSS1/IDI1/ICMT/HMGCR"
"hsa04148","hsa04148","Efferocytosis",157,0.393389273175181,1.13241546713521,0.177489177489178,0.376890599112821,0.288319001769294,5650,"tags=30%, list=15%, signal=26%","DUSP5/ABCA1/ANO9/MAPKAPK2/ATP8A1/GULP1/ITGAV/DUSP16/DUSP8/PTPN6/PBX1/ARNT/CASP7/RAB17/NR1H2/ADAM17/ATP11C/CX3CL1/VPS18/LRP1/PTK2/CPT1B/VPS8/RAB7B/NFATC1/PANX1/RAC1/ADAM10/RAB7A/PLA2G6/CD24/NFATC4/GAS6/EPOR/RAB5B/VPS11/SPHK2/SLC16A1/RAB5A/MAPK3/SIRT1/VPS39/MAP2K2/PTGS2/ANO6/VPS41/BSG"
"hsa04974","hsa04974","Protein digestion and absorption",103,0.426348273464038,1.15942276122036,0.179704016913319,0.379252649191299,0.290125955623699,4683,"tags=17%, list=12%, signal=15%","COL5A2/ATP1B1/COL16A1/COL3A1/COL18A1/SLC3A2/PRSS1/COL9A2/PRSS2/ACE2/SLC38A2/COL5A1/PRSS3/COL6A1/COL9A3/MME/COL6A2/KCNQ1"
"hsa04510","hsa04510","Focal adhesion",203,0.374953747426129,1.11097030152486,0.181034482758621,0.37973086627418,0.290491788765438,4879,"tags=29%, list=13%, signal=25%","BIRC3/LAMB3/ZYX/PIK3R3/P3R3URF-PIK3R3/SHC2/PAK2/ITGA5/EGF/RELN/JUN/ITGAV/RAP1B/ERBB2/ITGA3/MYLK/VASP/ILK/PPP1R12C/ARHGAP35/COL9A2/MET/PDGFA/PTK2/BIRC2/LAMB2/LAMA5/THBS3/VEGFA/MYL5/PTEN/RAC1/TLN1/ROCK1/PGF/SOS2/FN1/PAK1/COL6A1/VAV3/SHC3/GSK3B/COL9A3/ACTG1/ARHGAP5/SHC1/COL6A2/XIAP/CTNNB1/PIK3CD/THBS4/MAPK10/PXN/CDC42/ITGA1/CAPN2/GRB2/PIP5K1C"
"hsa04664","hsa04664","Fc epsilon RI signaling pathway",69,0.454587210912828,1.16150018252151,0.190987124463519,0.395780547081028,0.302769696359416,5343,"tags=30%, list=14%, signal=26%","TNF/PLA2G4C/PIK3R3/P3R3URF-PIK3R3/LYN/PLA2G4A/MAP2K3/NRAS/PLCG2/RAC1/SOS2/VAV3/INPP5D/PIK3CD/MAPK10/MAP2K4/GRB2/MAPK3/PLA2G4D/MAP2K2/FCER1G"
"hsa05231","hsa05231","Choline metabolism in cancer",99,0.428110979406563,1.15699797976017,0.190677966101695,0.395780547081028,0.302769696359416,5319,"tags=29%, list=14%, signal=25%","SLC44A4/DGKH/PLA2G4C/SLC44A1/PLPP2/PIK3R3/P3R3URF-PIK3R3/PLD1/EGF/JUN/PLPP3/PLA2G4A/TSC1/PDGFA/SLC22A4/CHKB/NRAS/RAC1/SOS2/SLC22A5/PLD2/PIK3CD/FOS/MAPK10/GRB2/PIP5K1C/MAPK3/PLA2G4D/MAP2K2"
"hsa04211","hsa04211","Longevity regulating pathway",90,0.428768468802775,1.14757882104402,0.195329087048832,0.402354526615559,0.307798750470899,3011,"tags=24%, list=8%, signal=23%","NFKB1/SESN1/PRKAA1/SESN3/FOXO3/PIK3R3/P3R3URF-PIK3R3/CREB3/TP53/SESN2/TSC1/ATF6B/BAX/RB1CC1/ULK1/PRKAB1/SOD2/CREB5/RELA/NRAS/RPTOR/PRKACB"
"hsa04310","hsa04310","Wnt signaling pathway",174,0.381558106064021,1.11395320818802,0.202991452991453,0.414797871811447,0.317317833393089,4927,"tags=21%, list=13%, signal=18%","MMP7/TLE1/WNT10B/TP53/BAMBI/FZD7/JUN/LEF1/RNF43/TCF7L2/WNT5A/SMAD3/TLE3/PRICKLE4/VANGL2/CTBP2/FZD9/APCDD1/NFATC1/PRKACB/CTBP1/NKD2/RAC1/SIAH1/LRP6/FZD3/TBL1XR1/NFATC4/GSK3B/PORCN/CTNNB1/MAPK10/CSNK1A1L/DAAM1/CREBBP/EP300"
"hsa04014","hsa04014","Ras signaling pathway",237,0.364011837227277,1.10128366743008,0.203781512605042,0.414797871811447,0.317317833393089,5319,"tags=27%, list=14%, signal=23%","PLA2G2A/NFKB1/PLA2G2F/PLA2G4C/PIK3R3/P3R3URF-PIK3R3/RRAS/REL/SHC2/PAK2/TGFA/PLD1/EGF/CSF1/RAP1B/KITLG/EFNA1/EPHA2/PLA2G4A/GAB1/RGL1/MET/IKBKG/EFNA4/PDGFA/PLAAT3/IKBKB/RASSF5/GNG3/RELA/GNG5/NRAS/PLCG2/VEGFA/MRAS/PRKACB/RAC1/PGF/SOS2/PAK1/CALML6/FLT3LG/ANGPT2/PLA2G6/SHC3/GNG12/INSR/PLD2/RALB/RAB5B/SHC1/PIK3CD/FOXO4/MAPK10/CDC42/SHOC2/GRB2/RAB5A/MAPK3/RGL2/PLA2G4D/VEGFD/MAP2K2"
"hsa04981","hsa04981","Folate transport and metabolism",31,-0.55176838893816,-1.21507278696127,0.209829867674858,0.422113885848838,0.322914539358046,3523,"tags=35%, list=9%, signal=32%","ABCC3/FOLR1/MTHFS/MTR/ST20-MTHFS/MTHFD1/SHMT1/ABCC1/TYMS/DHFR/ABCC4"
"hsa04931","hsa04931","Insulin resistance",109,0.419223972271044,1.14509650404031,0.209051724137931,0.422113885848838,0.322914539358046,4882,"tags=27%, list=13%, signal=23%","TNF/NFKB1/NFKBIA/NOS3/PRKAA1/PIK3R3/P3R3URF-PIK3R3/CREB3/NR1H2/PRKAB1/CPT1B/CREB5/IKBKB/RELA/SLC27A3/OGA/PTEN/TNFRSF1A/OGT/AGT/PRKAA2/MLXIP/GSK3B/INSR/CRTC2/STAT3/PIK3CD/MAPK10/RPS6KA6"
"hsa00260","hsa00260","Glycine, serine and threonine metabolism",40,-0.51266162213194,-1.18486152524469,0.212806026365348,0.423151867454797,0.323708588934208,5893,"tags=50%, list=16%, signal=42%","PHGDH/AOC2/ALDH7A1/PGAM4/SHMT2/GRHPR/PGAM1/SRR/BHMT/PSPH/MAOB/GLDC/CTH/AOC3/GCAT/GCSH/SHMT1/MAOA/GNMT/GAMT"
"hsa04144","hsa04144","Endocytosis",250,0.36289515487535,1.10081174736965,0.211740041928721,0.423151867454797,0.323708588934208,6194,"tags=34%, list=17%, signal=29%","IL2RG/HLA-A/HLA-B/ASAP2/HLA-C/HLA-E/PLD1/VTA1/HLA-F/KIF5B/VPS37C/MDM2/CHMP4C/CBLB/CBLC/SMAD3/HSPA1L/ARF3/CHMP4B/CHMP4A/CHMP2B/CHMP1B/STAM2/TSG101/WASHC2C/HLA-G/ZFYVE27/CHMP2A/SH3GLB2/HSPA1B/CYTH2/SPG21/HSPA1A/ASAP3/RAB10/WASHC2A/SPART/RAB11B/WASHC3/RAB7A/ARFGEF2/ARFGAP1/ARAP1/CHMP6/ARPC4/PARD6B/IQSEC2/ARAP2/WWP1/SNX1/VPS37D/RAB11FIP4/IGF2R/CHMP5/HGS/GIT2/ARFGAP3/IST1/VPS28/WASHC1/SMURF1/PLD2/RAB5B/ARPC1B/CAPZA2/RNF103-CHMP3/CYTH3/CDC42/CHMP3/PIP5K1C/ARPC2/RAB5A/EHD4/TGFBR1/ACAP1/VPS25/ARPC5/SNF8/SNX12/ARPC3/VPS4B/WASHC5/WIPF2/RUFY2/SNX2"
"hsa00071","hsa00071","Fatty acid degradation",43,-0.493920516311732,-1.16397116020307,0.218923933209648,0.430341902994964,0.329208922119771,5147,"tags=42%, list=14%, signal=36%","ALDH2/ACSL6/ADH1B/ACOX1/ACSL1/ADH5/ACADL/ALDH1B1/CYP2U1/ACADM/ACSBG2/ACSBG1/ECI1/ACAT2/ACAA1/ECI2/ACSL3/ADH1C"
"hsa03040","hsa03040","Spliceosome",160,-0.386716306903346,-1.10266962550663,0.217877094972067,0.430341902994964,0.329208922119771,6851,"tags=37%, list=18%, signal=30%","CDC5L/SF3B3/SRSF3/TCERG1/TRA2B/SRSF2/SF3A3/RBM17/SRSF4/RNVU1-3/SRSF10/MAGOH/U2SURP/RNVU1-18/CHERP/NCBP1/SNRPB/RNU6-8/TXNL4A/SRSF7/LSM3/THOC1/ISY1/USP39/RNVU1-7/SNRPD1/SNRPG/ALYREF/PRPF4/RNU4-1/SRSF8/MAGOHB/SNU13/LSM5/PPIL1/RNU1-2/HSPA6/EIF4A3/DHX15/CRNKL1/LSM4/WBP11/PHF5A/LSM6/LSM2/PPIH/RNU5D-1/RNU1-4/THOC3/SNRNP40/RNU1-3/RNU4-2/RNU1-1/RNVU1-15/RNU5F-1/RNU5B-1/RNU5A-1/RNVU1-8/RNVU1-14"
"hsa04961","hsa04961","Endocrine and other factor-regulated calcium reabsorption",53,-0.477084992005026,-1.15738758810073,0.223282442748092,0.436415683553088,0.333855327075496,4849,"tags=23%, list=13%, signal=20%","PTH1R/CLTCL1/ATP1A3/AP2S1/TRPV5/PRKCA/PLCB3/KLK1/FXYD2/KL/GNAQ/KLK2"
"hsa00650","hsa00650","Butanoate metabolism",27,-0.550882603159634,-1.18272203838547,0.23121387283237,0.444343979074499,0.339920424628594,3918,"tags=52%, list=10%, signal=46%","ACSM5/ACADS/HADH/ECHS1/AACS/ABAT/OXCT1/HMGCS1/BDH1/L2HGDH/ALDH5A1/ACAT2/ACSM1/ACSM3"
"hsa05146","hsa05146","Amoebiasis",103,0.412494905747205,1.12174954697242,0.230443974630021,0.444343979074499,0.339920424628594,3382,"tags=17%, list=9%, signal=15%","TNF/NFKB1/LAMB3/ITGAM/PIK3R3/COL3A1/P3R3URF-PIK3R3/CXCL8/PTK2/RELA/LAMB2/RAB7B/LAMA5/PRKACB/RAB7A/HSPB1/FN1"
"hsa04152","hsa04152","AMPK signaling pathway",122,-0.395144581653852,-1.10323685748036,0.230912476722533,0.444343979074499,0.339920424628594,3326,"tags=28%, list=9%, signal=25%","FOXO1/PPP2R2D/PPP2R5C/PDPK1/CREB3L2/PCK2/RPS6KB2/AKT1/RAB8A/SCD5/GYS1/PFKFB2/PPP2R3B/SCD/SLC2A4/TBC1D1/PIK3CB/ACACB/CAB39L/EEF2K/MTOR/EIF4EBP1/PFKFB4/PFKFB3/IRS2/ACACA/FASN/IGF1/CCNA2/HMGCR/CREB3L4/IRS1/CAMKK2/IGF1R"
"hsa05223","hsa05223","Non-small cell lung cancer",73,0.432510531678743,1.11553016607339,0.239740820734341,0.455971190953772,0.348815170558271,3258,"tags=26%, list=9%, signal=24%","GADD45G/CDKN1A/FOXO3/PIK3R3/P3R3URF-PIK3R3/TP53/TGFA/EGF/KIF5B/ERBB2/EML4/STAT5A/BAX/MET/CDKN2A/RASSF5/NRAS/PLCG2/SOS2"
"hsa03082","hsa03082","ATP-dependent chromatin remodeling",116,0.400006903278467,1.10272339243127,0.239915074309979,0.455971190953772,0.348815170558271,6898,"tags=38%, list=18%, signal=31%","H2AC19/H2AC18/H2AC13/H2AC20/H2AC6/H2AC8/H2AC15/BAZ2B/CHD4/C17orf49/INO80B/H2AC17/EPC1/H2AC7/H2AC4/NFRKB/GATAD2B/DMAP1/RSF1/SMARCC2/ACTG1/SMARCE1/SS18/KAT5/ACTR6/BRD9/H2AC25/H2AC11/BAZ1A/H2AC14/SMARCD1/ARID2/MACROH2A2/INO80C/H2AJ/SMARCD3/MACROH2A1/SMARCA4/PBRM1/EP400/MCRS1/ACTB/BRD8/INO80D"
"hsa04975","hsa04975","Fat digestion and absorption",43,0.472708055143889,1.13343563991832,0.244060475161987,0.461301117888591,0.352892532044516,2118,"tags=16%, list=6%, signal=15%","PLA2G2A/PLA2G2F/PLPP2/ABCA1/PLPP3/AGPAT2/DGAT2"
"hsa00250","hsa00250","Alanine, aspartate and glutamate metabolism",37,-0.505557581420293,-1.15657721988599,0.24765478424015,0.465536862178206,0.356132850503523,3918,"tags=32%, list=10%, signal=29%","ABAT/ADSS1/GOT1/CAD/GPT2/ALDH5A1/PPAT/GLS/ALDH4A1/ASRGL1/GLUD2/GLUD1"
"hsa04924","hsa04924","Renin secretion",69,-0.444750608975519,-1.13057005502122,0.25,0.467391304347826,0.357551487414188,6122,"tags=23%, list=16%, signal=19%","PLCB1/GNAI3/CALM3/PPP3CC/GNAI2/CALML4/PPP3R2/GUCY1A2/PLCB3/ORAI1/PPP3CB/GNAQ/ADORA1/PTGER4/KCNMA1/ADRB2"
"hsa04913","hsa04913","Ovarian steroidogenesis",52,-0.466847152486334,-1.12998513298446,0.257197696737044,0.474200831847891,0.362760734277762,3759,"tags=21%, list=10%, signal=19%","BMP6/ADCY1/PLA2G4F/CYP1A1/SCARB1/LDLR/ADCY3/PLA2G4E/IGF1/CYP11A1/IGF1R"
"hsa04066","hsa04066","HIF-1 signaling pathway",109,0.400699734635596,1.09449815766844,0.256465517241379,0.474200831847891,0.362760734277762,5405,"tags=32%, list=14%, signal=28%","NFKB1/NOS3/CDKN1A/PIK3R3/P3R3URF-PIK3R3/EGLN3/IFNGR2/IFNGR1/EGF/ERBB2/HMOX1/ARNT/EGLN2/ENO3/RELA/MKNK2/PLCG2/VEGFA/ENO2/CDKN1B/ANGPT2/EDN1/ENO1/INSR/STAT3/IL6R/PIK3CD/ELOB/VHL/LTBR/CREBBP/EP300/MAPK3/MAP2K2/EIF4E2"
"hsa04145","hsa04145","Phagosome",152,0.380283818613881,1.08463134208861,0.257777777777778,0.474200831847891,0.362760734277762,5111,"tags=28%, list=14%, signal=25%","TAP1/ITGAM/HLA-A/HLA-B/CTSS/HLA-DQB1/HLA-C/HLA-E/ITGA5/COLEC12/ITGAV/HLA-F/CLEC7A/HLA-DQB2/HLA-DRA/DYNC1H1/HLA-G/LAMP1/FCGR2C/RAB7B/THBS3/C1R/RAC1/PIK3C3/ATP6V1G2/TAP2/RAB7A/SFTPA2/ATP6V1E1/M6PR/FCGR2A/HGS/ATP6AP1/ATP6V0C/ACTG1/RAB5B/LAMP2/THBS4/ATP6V1H/SEC61A2/STX7/RAB5A/ATP6V1B2"
"hsa00561","hsa00561","Glycerolipid metabolism",64,-0.446199482604501,-1.11951544668608,0.269303201506591,0.49276756020355,0.376964167842373,3405,"tags=20%, list=9%, signal=18%","ALDH1B1/GPAM/DGKK/PNLIP/PNLIPRP3/LCLAT1/DGKB/MGLL/PLPP5/PLPP1/MOGAT2/AKR1B1/MBOAT2"
"hsa04950","hsa04950","Maturity onset diabetes of the young",26,-0.532077747163362,-1.14083475972933,0.277566539923954,0.502541524914949,0.384441191030408,1710,"tags=27%, list=5%, signal=26%","NR5A2/HNF1B/HHEX/HES1/MNX1/RFX6/BHLHA15"
"hsa04115","hsa04115","p53 signaling pathway",75,0.420309122907563,1.09222775351787,0.277542372881356,0.502541524914949,0.384441191030408,2052,"tags=25%, list=5%, signal=24%","CCNG2/GADD45G/IGFBP3/SESN1/CDKN1A/FAS/SESN3/BBC3/TP53/SERPINB5/ZMAT3/SESN2/MDM2/BID/CASP8/TNFRSF10B/BAX/CDKN2A/ZNF385A"
"hsa00592","hsa00592","alpha-Linolenic acid metabolism",26,0.524279351571449,1.14040212378131,0.279411764705882,0.503233754234678,0.384970742223591,2291,"tags=19%, list=6%, signal=18%","PLA2G2A/PLA2G2F/PLA2G4C/PLA2G4A/PLAAT3"
"hsa00600","hsa00600","Sphingolipid metabolism",54,0.442324365255554,1.10484066416742,0.285115303983228,0.510308945886096,0.390383220537099,5210,"tags=33%, list=14%, signal=29%","SPTLC3/NEU1/PLPP2/SGMS1/SGPP1/PLPP3/SGPL1/HEXA/ARSA/CERK/ACER2/CERS4/GBA1/HEXB/SPHK2/PSAP/B4GALNT1/GLB1"
"hsa03250","hsa03250","Viral life cycle - HIV-1",63,0.430032330170922,1.09665364789953,0.286307053941909,0.510308945886096,0.390383220537099,4927,"tags=38%, list=13%, signal=33%","FEZ1/MAP1B/BICD1/APOBEC3H/SERINC3/MX1/BST2/CHMP4B/CHMP4A/TSG101/SAMHD1/CCNT2/MAP1S/CDK9/CHMP6/TRIM5/HGS/SUPT4H1/AFF4/MLLT3/SUPT5H/APOBEC3F/CREBBP/EP300"
"hsa00603","hsa00603","Glycosphingolipid biosynthesis - globo and isoglobo series",16,0.588192045166884,1.15046936030468,0.298136645962733,0.521684183920635,0.399085208017622,3955,"tags=25%, list=11%, signal=22%","ST3GAL1/HEXA/A3GALT2/HEXB"
"hsa00785","hsa00785","Lipoic acid metabolism",19,-0.561542033578024,-1.12951993189382,0.297142857142857,0.521684183920635,0.399085208017622,4895,"tags=63%, list=13%, signal=55%","OGDHL/PDHA1/PDHB/DBT/BCKDHB/DLST/GLDC/DHTKD1/DLAT/GCSH/LIPT2/ACSM1"
"hsa04260","hsa04260","Cardiac muscle contraction",87,0.405199299805876,1.08223811548662,0.295833333333333,0.521684183920635,0.399085208017622,4103,"tags=11%, list=11%, signal=10%","TRDN/ATP1B1/SLC9A7/ASPH/TPM2/SLC9A1/SLC9A6/COX6C/COX4I1/COX7A2"
"hsa05217","hsa05217","Basal cell carcinoma",63,0.422906712803422,1.07848214373262,0.298755186721992,0.521684183920635,0.399085208017622,4595,"tags=24%, list=12%, signal=21%","GADD45G/CDKN1A/WNT10B/TP53/FZD7/LEF1/TCF7L2/GLI3/WNT5A/BAX/FZD9/FZD3/GSK3B/CTNNB1/SUFU"
"hsa05221","hsa05221","Acute myeloid leukemia",68,0.425991738112124,1.08516718136548,0.301075268817204,0.523080265015749,0.400153201511436,3258,"tags=22%, list=9%, signal=20%","NFKB1/ITGAM/DUSP6/PIK3R3/P3R3URF-PIK3R3/LEF1/TCF7L2/STAT5A/JUP/IKBKG/IKBKB/RELA/NRAS/RARA/SOS2"
"hsa04972","hsa04972","Pancreatic secretion",102,0.396159741274459,1.07382178826585,0.307036247334755,0.530756126046008,0.406025188223691,3484,"tags=13%, list=9%, signal=12%","PLA2G2A/ATP2B1/SLC12A2/PLA2G2F/ATP1B1/ITPR2/RAP1B/PRSS1/PRSS2/ITPR1/RAC1/SLC9A1/PRSS3"
